"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"89",346500,382590,337090,328300,307690,339380,370800,260430,283730,321160,279240,372150,"20","20","20","13.3","13.3","13.3","211.46","0","323.31","8","A6H8H2;A6H8H2-2","A6H8H2;A6H8H2-2","DENN domain-containing protein 4C","Dennd4c","90","A6H8H2","Dennd4c"
"90",40836,62319,69638,51699,50061,71589,47980,26450,45072,31766,23773,61845,"16","16","16","19","19","19","155.27","0","323.31","8","A6X8Z5","A6X8Z5","Rho GTPase-activating protein 31","Arhgap31","91","A6X8Z5","Arhgap31"
"91",11731,18056,21777,13663,21139,22290,10949,10494,16981,11904,12430,19598,"6","6","5","8.7","8.7","6.2","84.186","0","323.31","2","A6X919;A6X919-3","A6X919","Probable C-mannosyltransferase DPY19L1","Dpy19l1","92","A6X919","Dpy19l1"
"92",94696,112750,104560,98110,109990,125480,95380,87391,95879,91299,100760,109420,"3","3","3","1.8","1.8","1.8","217.29","0","6.0765","3","A8C756;A8C756-5;A8C756-3;A8C756-2","A8C756","Thyroid adenoma-associated protein homolog","Thada","93","A8C756","Thada"
"93",29730,27408,38181,30531,30631,46894,44518,17011,36156,25103,28149,41160,"3","3","3","4.8","4.8","4.8","97.347","0","62.174","3","B0F2B4","B0F2B4","Neuroligin 4-like","Nlgn4l","94","B0F2B4","Nlgn4l"
"94",161190,226980,206310,170390,213320,232340,241930,179790,233880,184000,204330,252690,"8","8","8","6.4","6.4","6.4","206.82","0","17.163","11","B0V2N1-6;B0V2N1;B0V2N1-2;B0V2N1-4;B0V2N1-3;B0V2N1-5;Q64487;Q64487-10;Q64487-6;Q64487-5;Q64487-8;Q64487-7;Q64487-1;Q64487-9;Q64487-3;Q64487-12;Q64487-2;Q64487-11;A2A8L5","B0V2N1-6;B0V2N1;B0V2N1-2;B0V2N1-4;B0V2N1-3","Receptor-type tyrosine-protein phosphatase S","Ptprs","95","B0V2N1-6","Ptprs"
"95",66252,104640,90832,75391,118650,112980,110570,78763,81470,67054,82357,107890,"6","6","6","32.1","32.1","32.1","15.676","0","68.913","7","B1AR13","B1AR13","CDGSH iron-sulfur domain-containing protein 3, mitochondrial","Cisd3","96","B1AR13","Cisd3"
"96",10367,12280,14092,13734,11134,11059,12773,11970,10773,11907,10141,13209,"2","2","2","26.4","26.4","26.4","11.318","0.0010768","2.7335","3","B1ARW8","B1ARW8","Uncharacterized protein C1orf122 homolog","","97","B1ARW8",NA
"97",49926,65541,246970,68432,48264,254490,58678,21375,177000,56198,30290,201100,"6","6","6","8.9","8.9","8.9","76.433","0","28.365","7","B1AVD1","B1AVD1","","Xpnpep2","98","B1AVD1","Xpnpep2"
"98",155440,153290,137300,126940,161260,157380,132140,95830,99970,114430,110740,92002,"7","7","7","10.5","10.5","10.5","104.26","0","140.1","4","B1AVH7","B1AVH7","TBC1 domain family member 2A","Tbc1d2","99","B1AVH7","Tbc1d2"
"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","2.1","2.1","2.1","150.06","0","3.8618","1","B1AVY7","B1AVY7","Kinesin-like protein KIF16B","Kif16b","100","B1AVY7","Kif16b"
"100",125120,195680,234020,157250,189230,279430,142960,138980,234890,138540,176910,256650,"7","7","6","33.2","33.2","28.4","34.278","0","123.28","7","B1AVZ0","B1AVZ0","Uracil phosphoribosyltransferase homolog","Uprt","101","B1AVZ0","Uprt"
"101",9794.5,11625,11076,11026,13024,13955,10118,12253,11514,6918,10293,16201,"1","1","1","0.5","0.5","0.5","282.71","0","14.036","1","B1AWL2","B1AWL2","","Zfp462","102","B1AWL2","Zfp462"
"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","10","10","12.6","12.6","12.6","132.35","0","323.31","1","B1AXH1","B1AXH1","NHS-like protein 2","Nhsl2","103","B1AXH1","Nhsl2"
"103",54606,52870,72847,49988,50992,62288,53335,28956,50107,41020,32063,50905,"11","11","11","10.4","10.4","10.4","123.81","0","235.07","10","B1AY10;B1AY10-2;B1AY10-3","B1AY10;B1AY10-2;B1AY10-3","Transcriptional repressor NF-X1","Nfx1","104","B1AY10","Nfx1"
"104",136290,174170,175780,146420,184000,185090,140130,93334,135740,108330,110740,159460,"16","16","16","8.4","8.4","8.4","294","0","323.31","17","B1AY13;B1AY13-2","B1AY13","Ubiquitin carboxyl-terminal hydrolase 24","Usp24","105","B1AY13","Usp24"
"105",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.2","1.2","1.2","160.29","0.0032753","2.2513","0","B1AYB6","B1AYB6","Methyl-CpG-binding domain protein 5","Mbd5","106","B1AYB6","Mbd5"
"106",14284,26494,22140,13356,27325,22933,20599,17545,15913,11356,17796,23215,"6","6","6","6.1","6.1","6.1","97.356","0","323.31","2","B1AZA5","B1AZA5","Transmembrane protein 245","Tmem245","107","B1AZA5","Tmem245"
"107",273620,326320,391290,289050,322430,399330,291560,217320,362800,234440,221390,429820,"12","12","12","8.9","8.9","8.9","182.77","0","228.21","16","B1AZI6","B1AZI6","THO complex subunit 2","Thoc2","108","B1AZI6","Thoc2"
"108",221540,393990,352840,254710,397260,368260,233000,259430,282120,182560,267590,293090,"9","9","9","13.4","13.4","13.4","108.04","0","323.31","6","B1AZP2;B1AZP2-2;B1AZP2-3","B1AZP2;B1AZP2-2;B1AZP2-3","Disks large-associated protein 4","Dlgap4","109","B1AZP2","Dlgap4"
"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.2","1.2","1.2","135.29","0.0042887","2.1627","0","B2KF05;B2KF05-2","B2KF05;B2KF05-2","","Brpf3","110","B2KF05","Brpf3"
"110",3220.19995117188,8480.2001953125,7238,4584.89990234375,6985.5,10484,4321.2998046875,2714.10009765625,8066.39990234375,2940.60009765625,5074.2001953125,8023.10009765625,"3","3","2","6.1","6.1","3.7","60.302","0.0027203","2.4181","1","B2RPY5;B2RPY5-2;B2RPY5-3","B2RPY5;B2RPY5-2;B2RPY5-3","G-protein coupled receptor 161","Gpr161","111","B2RPY5","Gpr161"
"111",1019600,1152400,1072000,1095800,1148900,1106100,1143700,779720,996100,908420,869910,1114600,"35","35","35","20.8","20.8","20.8","243.24","0","323.31","66","B2RQC6;B2RQC6-2;Q8C196","B2RQC6;B2RQC6-2","CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase","Cad","112","B2RQC6","Cad"
"112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","8","8","12.7","12.7","12.7","94.635","0","190.53","2","B2RQE8","B2RQE8","Rho GTPase-activating protein 42","Arhgap42","113","B2RQE8","Arhgap42"
"113",1210.69995117188,771.130004882813,700.539978027344,1048.90002441406,NA,NA,NA,690.469970703125,907.380004882813,NA,917.570007324219,1124.09997558594,"5","5","5","4.1","4.1","4.1","161.09","0","55.113","2","B2RR83","B2RR83","Probable ATP-dependent RNA helicase YTHDC2","Ythdc2","114","B2RR83","Ythdc2"
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","4.8","4.8","4.8","137.31","0","47.004","0","B2RRD7","B2RRD7","","Brpf1","115","B2RRD7","Brpf1"
"115",26116,30374,23393,29089,28055,25545,24170,19557,20879,21344,28939,21078,"5","5","5","7","7","7","123.05","0","109.04","4","B2RRE7","B2RRE7","OTU domain-containing protein 4","Otud4","116","B2RRE7","Otud4"
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","5.6","5.6","5.6","74.517","0","105.02","1","B2RS91","B2RS91","RNA polymerase I-specific transcription initiation factor RRN3","Rrn3","117","B2RS91","Rrn3"
"117",6558.2998046875,10109,15105,4583.7001953125,14301,11489,3707.10009765625,10872,6270.2998046875,1832.69995117188,9039.099609375,10531,"6","1","1","18.9","5.4","5.4","40.361","0","22.511","4","B2RSH2","B2RSH2","Guanine nucleotide-binding protein G(i) subunit alpha-1","Gnai1","118","B2RSH2","Gnai1"
"118",12566,21046,53280,18215,15098,51507,11153,10104,30909,13427,17261,43445,"4","4","4","10","10","10","92.908","0","323.31","1","B2RUJ5;B2RUJ5-3;B2RUJ5-2","B2RUJ5;B2RUJ5-3","Amyloid beta A4 precursor protein-binding family A member 1","Apba1","119","B2RUJ5","Apba1"
"119",11582,16331,15222,10270,12438,15821,11963,9085.2998046875,12392,9863.400390625,11141,14898,"4","4","4","8.3","8.3","8.3","91.982","0","234.68","4","B2RUR8","B2RUR8","OTU domain-containing protein 7B","Otud7b","120","B2RUR8","Otud7b"
"120",50412,57737,58742,54404,36601,41983,53343,33893,87491,61004,57142,82508,"3","3","3","12","12","12","26.96","0","4.9286","3","B2RVL6","B2RVL6","Zinc finger CCHC domain-containing protein 24","Zcchc24","121","B2RVL6","Zcchc24"
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","2.1","2.1","2.1","263.3","0","323.31","1","B2RWS6","B2RWS6","Histone acetyltransferase p300","Ep300","122","B2RWS6","Ep300"
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","1.8","0.9","0.9","169.12","0","81.724","0","B2RX12;B2RX12-3;B2RX12-2","B2RX12;B2RX12-3;B2RX12-2","Canalicular multispecific organic anion transporter 2","Abcc3","123","B2RX12","Abcc3"
"123",321740,467070,398540,325960,427110,512440,289350,280590,324000,264240,299060,383330,"9","9","9","10.7","10.7","10.7","128.39","0","20.598","16","B2RXC1","B2RXC1","Trafficking protein particle complex subunit 11","Trappc11","124","B2RXC1","Trappc11"
"124",204550,314180,293590,203060,282360,365660,165120,197280,229130,144900,198260,299580,"13","13","13","19.8","19.8","19.8","107.38","0","148.5","18","B2RXR6","B2RXR6","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B","Ankrd44","125","B2RXR6","Ankrd44"
"125",1889300,2837200,3432300,2056000,2591600,3919700,2336300,1716500,2576200,1773600,1902400,3087200,"36","36","35","23.7","23.7","23.1","206.23","0","323.31","67","B2RXS4","B2RXS4","Plexin-B2","Plxnb2","126","B2RXS4","Plxnb2"
"126",125070,119530,108230,134610,91835,131430,160390,63822,108980,117760,94992,109350,"14","14","14","9.4","9.4","9.4","214.43","0","259.61","10","B2RY04","B2RY04","Dedicator of cytokinesis protein 5","Dock5","127","B2RY04","Dock5"
"127",446260,450980,412250,475910,322970,350340,415110,274970,363800,361090,315500,463890,"12","12","12","13.2","13.2","13.2","99.551","0","268.65","12","B2RY56","B2RY56","RNA-binding protein 25","Rbm25","128","B2RY56","Rbm25"
"128",187760,230800,217330,193740,263350,283850,219700,188580,192000,199080,184040,215860,"5","5","5","15.6","15.6","15.6","56.677","0","41.203","7","B7ZMP1;B7ZMP1-2","B7ZMP1;B7ZMP1-2","Probable Xaa-Pro aminopeptidase 3","Xpnpep3","129","B7ZMP1","Xpnpep3"
"129",NA,NA,822.539978027344,1096.40002441406,1002.70001220703,NA,637.27001953125,NA,853.200012207031,NA,NA,830.030029296875,"8","8","8","6.3","6.3","6.3","151.62","0","158.54","1","B7ZNG0;B7ZNG0-2","B7ZNG0;B7ZNG0-2","Kinesin-like protein KIF7","Kif7","130","B7ZNG0","Kif7"
"130",10810,21651,17462,15090,20199,19254,17818,16897,18017,14276,19673,22116,"1","1","1","6.2","6.2","6.2","28.466","0.0028606","2.3638","1","B8JKV0","B8JKV0","","Amn1","131","B8JKV0","Amn1"
"131",23326,38436,30044,25335,22645,26692,41849,26211,28734,25696,27520,29733,"2","2","2","12.2","12.2","12.2","38.344","0","21.647","2","B8ZXI1-2;B8ZXI1","B8ZXI1-2;B8ZXI1","Queuine tRNA-ribosyltransferase subunit QTRTD1","Qtrtd1","132","B8ZXI1-2","Qtrtd1"
"132",79813,117430,119070,92300,109460,130470,95872,82213,85898,67992,89909,112130,"9","9","9","9.6","9.6","9.6","127.74","0","323.31","8","B9EJ80","B9EJ80","","Pdzd8","133","B9EJ80","Pdzd8"
"133",128910,189280,191410,154820,166060,198200,139590,108720,146140,111770,120360,149480,"7","7","7","10.7","10.7","10.7","101.27","0","78.419","11","B9EJ86","B9EJ86","Oxysterol-binding protein","Osbpl8","134","B9EJ86","Osbpl8"
"134",140410,161470,187050,138340,150530,165460,131990,95420,132260,99086,98821,177600,"7","7","7","7.2","7.2","7.2","121.8","0","63.107","5","B9EKI3","B9EKI3","TATA element modulatory factor","Tmf1","135","B9EKI3","Tmf1"
"135",127300,290530,270010,151020,298450,292680,166630,214510,325840,132610,225740,366360,"7","7","7","3.8","3.8","3.8","254.4","0","94.941","8","B9EKR1","B9EKR1","Receptor-type tyrosine-protein phosphatase zeta","Ptprz1","136","B9EKR1","Ptprz1"
"136",23822,80159,86711,43737,83975,122450,22723,36451,68466,22318,36524,73533,"1","1","1","6.7","6.7","6.7","20.146","0.00077954","2.9959","2","C0HK80;C0HK79","C0HK80;C0HK79","","","137","C0HK80",NA
"137",115390,157460,142590,159840,116380,142300,88301,100190,100730,110900,80446,145890,"17","17","17","43.5","43.5","43.5","51.954","0","323.31","10","C0HKD9;C0HKD8","C0HKD9;C0HKD8","","","138","C0HKD9",NA
"138",10656000,11382000,13505000,11572000,13042000,15689000,13105000,8352700,11670000,10766000,10701000,15768000,"6","6","2","36.2","36.2","13.8","14.161","0","323.31","52","Q8CGP5;Q8R1M2;Q8CGP7;Q8BFU2;Q8CGP6;C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q64522","Q8CGP5;Q8R1M2;Q8CGP7;Q8BFU2;Q8CGP6;C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1","Histone H2A type 1-F;Histone H2A.J;Histone H2A type 1-K;Histone H2A type 3;Histone H2A type 1-H","Hist1h2af;H2afj;Hist1h2ak;Hist3h2a;Hist1h2ah","139","Q8CGP5","Hist1h2af"
"139",101070,124990,166130,113180,131270,187880,129660,80254,124550,101570,85464,153170,"2","2","2","7.3","7.3","7.3","29.608","0","7.9279","5","C0HKG6;C0HKG5","C0HKG6;C0HKG5","","","140","C0HKG6",NA
"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.9","1.9","1.9","109.15","0","151.95","0","D2EAC2;D2EAC2-2","D2EAC2;D2EAC2-2","Zinc finger BED domain-containing protein 6","Zbed6","241","D2EAC2","Zbed6"
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.4","3.4","3.4","79.396","0","37.936","0","D3YVF0","D3YVF0","A-kinase anchor protein 5","Akap5","242","D3YVF0","Akap5"
"142",454990,133690,87869,463420,111470,71503,446900,69763,73705,360460,117720,61269,"22","22","22","5.4","5.4","5.4","611.55","0","105","26","D3YXG0;D3YXG0-2","D3YXG0;D3YXG0-2","","Hmcn1","243","D3YXG0","Hmcn1"
"143",41269,83932,93985,66486,90679,112680,33355,81967,63330,41005,57911,69537,"4","4","4","6","6","6","127.36","0","9.9913","4","D3YXJ0-2;D3YXJ0-3;D3YXJ0","D3YXJ0-2;D3YXJ0-3;D3YXJ0","Diacylglycerol kinase","Dgkh","244","D3YXJ0-2","Dgkh"
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.5","3.5","3.5","54.532","0","10.16","0","D3YXK1","D3YXK1","Atherin","Samd1","245","D3YXK1","Samd1"
"145",268540,342820,331510,293650,327490,381980,332990,235620,269700,236090,234330,367400,"22","22","17","29.3","29.3","20.4","105.1","0","323.31","29","D3YXK2","D3YXK2","Scaffold attachment factor B1","Safb","246","D3YXK2","Safb"
"146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.1","3.1","3.1","56.036","0","8.8005","0","D3YYI7","D3YYI7","Probable E3 ubiquitin-protein ligase RNF217","Rnf217","247","D3YYI7","Rnf217"
"147",102400,150990,210040,114760,145810,232900,114480,83870,167740,80635,93310,193100,"7","7","7","5.8","5.8","5.8","197.93","0","23.899","8","D3YYU8;D3YYU8-2","D3YYU8","Obscurin-like protein 1","Obsl1","248","D3YYU8","Obsl1"
"148",82018,153780,149250,98501,172780,153710,87230,105430,109600,71004,107030,137740,"2","2","2","11.5","11.5","11.5","36.438","0","8.148","2","D3YZG8","D3YZG8","Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2;NAD-dependent methylenetetrahydrofolate dehydrogenase;Methenyltetrahydrofolate cyclohydrolase","Mthfd2l","249","D3YZG8","Mthfd2l"
"149",259800,308500,414670,272860,369340,488430,264530,205830,279860,178990,178500,373060,"13","13","13","37.1","37.1","37.1","52.938","0","323.31","11","D3YZP9","D3YZP9","Coiled-coil domain-containing protein 6","Ccdc6","250","D3YZP9","Ccdc6"
"150",6997.39990234375,14989,19386,8854.7998046875,14524,20344,11518,6621.39990234375,10630,7247.2001953125,10595,12957,"4","4","4","11.5","11.5","11.5","73.937","0","274.1","3","D3YZV8","D3YZV8","Coiled-coil domain-containing protein 8 homolog","Ccdc8","251","D3YZV8","Ccdc8"
"151",103480,110770,139770,113870,91356,130780,96828,50301,107280,87258,70365,119310,"5","5","5","14.4","14.4","14.4","62.491","0","102.92","4","D3Z2R5","D3Z2R5","","Sepn1","252","D3Z2R5","Sepn1"
"152",86174,113230,146210,60346,113050,91170,45163,45090,84299,38337,53614,60928,"1","1","1","15","15","15","16.037","0","5.6693","1","D3Z4S3","D3Z4S3","Putative peptidyl-tRNA hydrolase PTRHD1","Ptrhd1","253","D3Z4S3","Ptrhd1"
"153",953240,1654900,1686700,1041800,1654000,1825200,1099800,942560,1159700,833630,979870,1388700,"11","11","2","26","26","6.7","73.963","0","286.81","26","D3Z7P3","D3Z7P3","Glutaminase kidney isoform, mitochondrial","Gls","254","D3Z7P3","Gls"
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","1","1","24.4","2.8","2.8","65.994","0.0018394","2.6398","2","D3Z7P3-2","D3Z7P3-2","Glutaminase kidney isoform, mitochondrial","Gls","255","D3Z7P3-2","Gls"
"155",57750,91387,78879,66525,90022,87985,76342,53484,73575,63037,64833,84801,"1","1","1","20.3","20.3","20.3","7.818","0","8.6174","3","D3Z7Q2","D3Z7Q2","","Smim20","256","D3Z7Q2","Smim20"
"156",25531,33690,33894,22208,29504,41038,27837,29946,29327,24285,31451,38464,"3","3","3","2.5","2.5","2.5","159.18","0","4.7112","2","E1U8D0","E1U8D0","Protein SOGA1;N-terminal form;C-terminal 80 kDa form","Soga1","257","E1U8D0","Soga1"
"157",453750,759230,754010,519640,752020,821310,494110,522700,539720,384390,567350,672700,"25","25","25","13.2","13.2","13.2","292","0","323.31","33","E2JF22","E2JF22","Piezo-type mechanosensitive ion channel component 1","Piezo1","258","E2JF22","Piezo1"
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2.7","2.7","2.7","43.083","0","11.174","0","E9PV82","E9PV82","","Fam53a","259","E9PV82","Fam53a"
"159",3301600,4440800,4357800,3853400,4344700,4870600,4035900,2908300,3309000,3240000,3162000,4052900,"59","59","59","27.6","27.6","27.6","293.02","0","323.31","84","E9PVA8","E9PVA8","","Gcn1l1","260","E9PVA8","Gcn1l1"
"160",1494.69995117188,1405,2239.89990234375,2197.19995117188,1962.59997558594,1727.19995117188,2123,1410.69995117188,2492.39990234375,1182.90002441406,1771.80004882813,2755.60009765625,"2","2","2","1.6","1.6","1.6","135.52","0.00093211","2.9013","2","E9PVB5;E9PVB5-2","E9PVB5;E9PVB5-2","Tetratricopeptide repeat protein 17","Ttc17","261","E9PVB5","Ttc17"
"161",46090,46377,117310,51166,40832,103340,52586,24369,94028,48111,28643,94416,"8","8","8","3.9","3.9","3.9","346.38","0","54.151","13","E9PVD3","E9PVD3","Protocadherin-16","Dchs1","262","E9PVD3","Dchs1"
"162",7967.5,11171,11139,6988.5,10461,14410,6829.2998046875,5762.10009765625,9677.2998046875,5417,5452.2998046875,9586.2998046875,"4","4","4","3.9","3.9","3.9","210.46","0","16.14","3","E9PXF8;E9PXF8-2","E9PXF8;E9PXF8-2","","Sbf2","263","E9PXF8","Sbf2"
"163",43158,53638,67764,52087,44721,67514,62534,27563,51052,37506,36364,68756,"5","5","5","5.5","5.5","5.5","165.87","0","91.74","5","E9PY46","E9PY46","","Ift140","264","E9PY46","Ift140"
"164",74628,80508,80718,95880,68126,81750,88196,58592,68573,69482,60493,79433,"8","8","8","5.9","5.9","5.9","186.06","0","323.31","3","E9PYH6","E9PYH6","Histone-lysine N-methyltransferase","Setd1a","265","E9PYH6","Setd1a"
"165",92785,131640,156950,117350,134720,174150,119350,80259,114890,94659,95451,147360,"7","7","7","4.5","4.5","4.5","216.13","0","16.565","8","E9PYK3","E9PYK3","","Parp4","266","E9PYK3","Parp4"
"166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","3.8","3.8","3.8","211.87","0","323.31","1","E9PYL2","E9PYL2","","Prr12","267","E9PYL2","Prr12"
"167",250410,347850,333240,276940,304140,336000,268710,215850,268810,211770,234580,304650,"16","16","16","9.3","9.3","9.3","250.55","0","147.25","20","E9PZJ8;E9PZJ8-2","E9PZJ8","Activating signal cointegrator 1 complex subunit 3","Ascc3","268","E9PZJ8","Ascc3"
"168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","1","1","1.3","0.7","0.7","210.8","0.00062755","3.1099","0","E9PZM4","E9PZM4","Chromodomain-helicase-DNA-binding protein 2","Chd2","269","E9PZM4","Chd2"
"169",1513.19995117188,2001.69995117188,3474.10009765625,3649.5,2065.69995117188,1747,3711.60009765625,1390.09997558594,2445.69995117188,1491.19995117188,1904.19995117188,5500.7001953125,"18","18","14","36.8","36.8","33.9","59.291","0","323.31","8","E9Q1P8","E9Q1P8","Interferon regulatory factor 2-binding protein 2","Irf2bp2","270","E9Q1P8","Irf2bp2"
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0.6","0.6","0.6","346.45","0","26.381","0","E9Q309","E9Q309","","Cep350","271","E9Q309","Cep350"
"171",144140,179520,174650,154930,165410,209240,166970,85464,112200,124820,102760,151190,"27","27","27","15.1","15.1","15.1","303.97","0","323.31","23","E9Q394;E9Q394-2","E9Q394;E9Q394-2","","Akap13","272","E9Q394","Akap13"
"172",680.289978027344,668.52001953125,1115.90002441406,716.179992675781,NA,881.309997558594,1307.40002441406,830.820007324219,1015,717.22998046875,1164,934.900024414063,"3","3","3","8.6","8.6","8.6","76.535","0","323.31","1","E9Q3C1","E9Q3C1","","C2cd2","273","E9Q3C1","C2cd2"
"173",339590,512050,624510,361190,509910,708060,395970,301540,486280,303210,363490,604980,"23","23","23","12.8","12.8","12.8","237.04","0","323.31","25","E9Q3L2","E9Q3L2","","Pi4ka","274","E9Q3L2","Pi4ka"
"174",5386,8297.2998046875,6402.5,4394.39990234375,7769.7998046875,5922.39990234375,4869.7998046875,4352.2998046875,6626.60009765625,4598.7001953125,4864.7998046875,6379.7001953125,"3","3","3","1.4","1.4","1.4","296.18","0","18.665","4","E9Q4F7","E9Q4F7","","Ankrd11","275","E9Q4F7","Ankrd11"
"175",58060,87877,79246,66783,95163,62591,78429,59844,56263,56892,72291,95316,"10","10","10","6.6","6.6","6.6","237.79","0","71.438","10","E9Q4N7","E9Q4N7","","Arid1b","276","E9Q4N7","Arid1b"
"176",201270,385870,381610,261670,368410,473140,252860,194220,300740,169680,197670,426290,"5","5","5","14.6","14.6","14.6","46.217","0","15.432","10","E9Q4P1","E9Q4P1","","Wdfy1","277","E9Q4P1","Wdfy1"
"177",49113,72250,76716,59267,62261,77387,52779,54262,71488,45474,51625,82094,"9","9","9","11.8","11.8","11.8","96.738","0","167.24","5","E9Q4S1","E9Q4S1","High affinity cAMP-specific and IBMX-insensitive 3,5-cyclic phosphodiesterase 8B","Pde8b","278","E9Q4S1","Pde8b"
"178",727280,794630,919460,638470,723160,1105600,769240,701470,999340,575460,724410,1160700,"31","31","31","7.3","7.3","7.3","584.78","0","209.37","48","E9Q555","E9Q555","E3 ubiquitin-protein ligase RNF213","Rnf213","279","E9Q555","Rnf213"
"179",474240,480760,456060,552190,417180,463020,450770,367150,342700,398150,387920,413560,"19","19","19","23.1","23.1","23.1","73.697","0","323.31","24","E9Q5C9;E9Q5C9-2","E9Q5C9;E9Q5C9-2","","Nolc1","280","E9Q5C9","Nolc1"
"180",12917,12509,14149,13631,15180,15372,13389,7992.39990234375,11933,8346.7001953125,6244.5,12796,"9","9","9","6","6","6","285.66","0","78.826","1","E9Q5F9;E9Q5F9-2","E9Q5F9;E9Q5F9-2","Histone-lysine N-methyltransferase SETD2","Setd2","281","E9Q5F9","Setd2"
"181",49906,64913,70671,60378,64899,60816,47470,48648,57582,41344,51364,61487,"8","8","8","13.7","13.7","13.7","85.648","0","25.459","5","E9Q5K9;E9Q5K9-3;E9Q5K9-2","E9Q5K9;E9Q5K9-3;E9Q5K9-2","YTH domain-containing protein 1","Ythdc1","282","E9Q5K9","Ythdc1"
